candidate_id,source_id,source_url,license_record,original_source_split,source_record_id,source_image_path,source_annotation_path,review_sample_id,task_eligibility,boxes_available,object_count,object_labels,object_label_counts,proposed_multiclass_label,proposed_multilabels,review_basis,candidate_status,sha256,exact_duplicate_group_id
ceymo::train::338,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,338,data/raw/v2/ceymo/train/extracted/train/images/338.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/338.xml,,multi_label;object_detection,yes,3,road_marking,road_marking:3,,road_marking,audited source labels plus student-approved visual quality; source subtypes=DM:3,pre_split_source_candidate,f9eedbd0619cfb40bad88e078e999f3d6e8499cbb19119958dbb4205d74865f6,
ceymo::train::338a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,338a,data/raw/v2/ceymo/train/extracted/train/images/338a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/338a.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=DM:2,pre_split_source_candidate,c9dd6334b9e0ebe3e8f54a6f50f1abf70037b6603b09995b58059edab730f5e7,
ceymo::train::338b,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,338b,data/raw/v2/ceymo/train/extracted/train/images/338b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/338b.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=DM:2,pre_split_source_candidate,7484256440c4192cc209ca41652def0ae125ba2d1048e383d5697089d245641b,
ceymo::train::339,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,339,data/raw/v2/ceymo/train/extracted/train/images/339.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/339.xml,,multi_label;object_detection,yes,3,road_marking,road_marking:3,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1;SLA:1;SRA:1,pre_split_source_candidate,b2625b486da83a2d912718c554257126cabe60b82197b1a6fe93b662c3cacf7e,
ceymo::train::339a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,339a,data/raw/v2/ceymo/train/extracted/train/images/339a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/339a.xml,,multi_label;object_detection,yes,3,road_marking,road_marking:3,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1;SLA:1;SRA:1,pre_split_source_candidate,9bab470aa4add68e9815dca631e3611ad605a82400916cf00504d8fc9fcf5853,
ceymo::train::339b,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,339b,data/raw/v2/ceymo/train/extracted/train/images/339b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/339b.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1;SLA:1,pre_split_source_candidate,1abbd6cd314dd3b210c16b14b41b4d944feef02ee3d6e8e731c75b7dc04fcfba,
ceymo::train::339c,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,339c,data/raw/v2/ceymo/train/extracted/train/images/339c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/339c.xml,,multi_label;object_detection,yes,3,road_marking,road_marking:3,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1;SLA:1;SRA:1,pre_split_source_candidate,da9530f04a98fc94db03f18824a92c65c3b2fa39b76969f4d8a39fe17f69b804,
ceymo::train::339d,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,339d,data/raw/v2/ceymo/train/extracted/train/images/339d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/339d.xml,,multi_label;object_detection,yes,3,road_marking,road_marking:3,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1;SLA:1;SRA:1,pre_split_source_candidate,d7f108b136f79c4a29463e0faaaf6d3a7c27e0a1d38837b339e0fbfcf83b83c4,
ceymo::train::33a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,33a,data/raw/v2/ceymo/train/extracted/train/images/33a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/33a.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1;SLA:1,pre_split_source_candidate,a7e0358ddb5b0f8d130f44ce3a0ddd6504263f40730b247f80079512e0a41b88,
ceymo::train::33b,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,33b,data/raw/v2/ceymo/train/extracted/train/images/33b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/33b.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1;SLA:1,pre_split_source_candidate,4b4407df882110d3574359e9ccfa8656a50dc7cfdf9ecb7d31ceea57818b1024,
ceymo::train::33c,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,33c,data/raw/v2/ceymo/train/extracted/train/images/33c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/33c.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1;SLA:1,pre_split_source_candidate,6c1e65daf757e30262d8e2dfc7b4589ea47f524f146a197577b3de434fec5c78,
ceymo::train::33d,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,33d,data/raw/v2/ceymo/train/extracted/train/images/33d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/33d.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1;SLA:1,pre_split_source_candidate,0e35d91534308404d9f7d5ee25cec788acb1278bca4a9ef1694df5e8e8f5f3eb,
ceymo::train::34,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,34,data/raw/v2/ceymo/train/extracted/train/images/34.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/34.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SLA:1,pre_split_source_candidate,a7efac931234fcaf0f5dfac638c0a57ca432e45c4b3ad3b3ee0b2cd54391a94e,
ceymo::train::34a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,34a,data/raw/v2/ceymo/train/extracted/train/images/34a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/34a.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SLA:1,pre_split_source_candidate,64b2bdada1e210ee3c87375a1c9f7c77b0d56140b6f480aacc53a5c1a3012341,
ceymo::train::34b,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,34b,data/raw/v2/ceymo/train/extracted/train/images/34b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/34b.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SLA:1,pre_split_source_candidate,06a551616f8493a161911d520745e91a14aaf4b7a142c6f8afcc0c6c9aca20ba,
ceymo::train::34c,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,34c,data/raw/v2/ceymo/train/extracted/train/images/34c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/34c.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SLA:1,pre_split_source_candidate,a19cc061687ff5656695cd4ab94e040e5679c383e8fa65f04311e00af84da4e6,
ceymo::train::34d,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,34d,data/raw/v2/ceymo/train/extracted/train/images/34d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/34d.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SLA:1,pre_split_source_candidate,58d0eecbeba45528209685d8e5df655b943f526870596ec2036e3b701a464641,
ceymo::train::35,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,35,data/raw/v2/ceymo/train/extracted/train/images/35.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/35.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=PC:1,pre_split_source_candidate,62856af255d36ab1082a43dd490b0380693da03bffefbdb74d88170f476143ae,
ceymo::train::350,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,350,data/raw/v2/ceymo/train/extracted/train/images/350.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/350.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=DM:1,pre_split_source_candidate,9b48648eb10121a5422f446cad157445e491f313f74ade5b4fc0eab865563d41,
ceymo::train::350a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,350a,data/raw/v2/ceymo/train/extracted/train/images/350a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/350a.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=DM:1,pre_split_source_candidate,ed0ea27e2661faffaa19baade528f4b52a63030406154b1110ae41359b3b2a5b,
ceymo::train::352,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,352,data/raw/v2/ceymo/train/extracted/train/images/352.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/352.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1;SLA:1,pre_split_source_candidate,a92481737a2581b38fb0ba854857aa3271b987487c90cd7d49af5ddc043de2f6,
ceymo::train::352a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,352a,data/raw/v2/ceymo/train/extracted/train/images/352a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/352a.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1;SLA:1,pre_split_source_candidate,115bab9a3ca49ba0c590787707540d59ac6b32fb13c4e38722f2a54a9f6aae7a,
ceymo::train::352b,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,352b,data/raw/v2/ceymo/train/extracted/train/images/352b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/352b.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1;SLA:1,pre_split_source_candidate,6c7047a9e934f3e1148611c8adc618409df0feb7679f8f10356eb63c472a57f2,
ceymo::train::352c,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,352c,data/raw/v2/ceymo/train/extracted/train/images/352c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/352c.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1;SLA:1,pre_split_source_candidate,3aa44a85f04541b0c0010ed132f020caae5f589e9ad129af7345e62cf0747e9e,
ceymo::train::352d,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,352d,data/raw/v2/ceymo/train/extracted/train/images/352d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/352d.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1;SLA:1,pre_split_source_candidate,634b7446bd1fe668071d24139b8d2898e601a6fed91af109d0b82b994c6b5051,
ceymo::train::353,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,353,data/raw/v2/ceymo/train/extracted/train/images/353.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/353.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=RA:1;SLA:1,pre_split_source_candidate,ecd9c6c42bba2bae9aeda9c2b25c98e9c6cca052b86064f8414010286c7e64e9,
ceymo::train::353a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,353a,data/raw/v2/ceymo/train/extracted/train/images/353a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/353a.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=RA:1;SLA:1,pre_split_source_candidate,5caa2a9ffde085ad61b3472f6330266f191d7b91995178c735186e989c0e05bc,
ceymo::train::353b,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,353b,data/raw/v2/ceymo/train/extracted/train/images/353b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/353b.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=RA:1;SLA:1,pre_split_source_candidate,9a8c6f4eafda84338c8ac658ffb756f736d9858e538ef6a1039e833f009a6f02,
ceymo::train::353c,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,353c,data/raw/v2/ceymo/train/extracted/train/images/353c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/353c.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=RA:1;SLA:1,pre_split_source_candidate,d791fcbc2c1af3a731e5e1143dbc09ad16da3945c3262465e9978a5793c62358,
ceymo::train::353d,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,353d,data/raw/v2/ceymo/train/extracted/train/images/353d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/353d.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=RA:1;SLA:1,pre_split_source_candidate,6eb750fc63a442b28e0cbafa8ee871f124c4483ebfa1579d7dbf5f4f881be58d,
ceymo::train::354,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,354,data/raw/v2/ceymo/train/extracted/train/images/354.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/354.xml,,multi_label;object_detection,yes,3,road_marking,road_marking:3,,road_marking,audited source labels plus student-approved visual quality; source subtypes=RA:1;SA:1;SLA:1,pre_split_source_candidate,fa1cea26fd345759a8b5c870c8e7dde0e8c4eaea22a3ba4f79d44ec3c2b68235,
ceymo::train::354a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,354a,data/raw/v2/ceymo/train/extracted/train/images/354a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/354a.xml,,multi_label;object_detection,yes,3,road_marking,road_marking:3,,road_marking,audited source labels plus student-approved visual quality; source subtypes=RA:1;SA:1;SLA:1,pre_split_source_candidate,01e30b6bb655d6cac5ce9a8cbe0c4457f56b527e1e53164cc72fb906615e74a6,
