candidate_id_a,split_a,label_a,source_a,candidate_id_b,split_b,label_b,source_b,hamming_distance,recommended_action
github_pothole::github_pothole::img-1190,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-447,protected_test,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-1194,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::0236f588a153_pothole253.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-290,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::6251406e3c31_pothole810.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-293,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::2c9e8d005fcb_pothole219.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-299,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::9a42a9bc1c96_pothole783.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-303,train,pothole,jaygala24_pothole_detection,v1::train::pothole::20d9e5fb33e2_pothole403.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-305,train,pothole,jaygala24_pothole_detection,v1::train::pothole::f33606651e17_pothole195.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-308,train,pothole,jaygala24_pothole_detection,v1::train::pothole::9e5d3cddd6c3_pothole887.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-310,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-946,validation,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-310,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-964,protected_test,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-316,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-756,train,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-319,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-669,protected_test,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-328,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-857,train,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-330,train,pothole,jaygala24_pothole_detection,v1::train::pothole::40e5aeaa77dd_pothole430.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-338,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-840,validation,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-340,train,pothole,jaygala24_pothole_detection,v1::train::pothole::b4e628001f96_pothole73.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-348,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::7d6ec37e1eb9_pothole399.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-357,train,pothole,jaygala24_pothole_detection,v1::train::pothole::ef149525a212_pothole207.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-375,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::657fe6de4c9e_pothole6.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-379,validation,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-824,train,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-379,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::2321bb0b4442_pothole782.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-380,train,pothole,jaygala24_pothole_detection,v1::train::pothole::9720a5f3f7bc_pothole569.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-384,train,pothole,jaygala24_pothole_detection,v1::train::pothole::283e4691e831_pothole639.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-386,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-940,validation,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-389,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::a5f0136292b7_pothole427.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-394,train,pothole,jaygala24_pothole_detection,v1::train::pothole::0dfeebbe02f6_pothole857.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-397,validation,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-835,train,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-397,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::3f89729a8a61_pothole461.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-399,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-703,validation,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-401,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::dfdf9739cc61_pothole663.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-404,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-968,validation,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-409,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-832,validation,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-415,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-755,train,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-417,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::c572eb08122a_pothole652.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-418,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-701,train,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-418,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::a20d72e29e8b_pothole10.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-424,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::552f90722f36_pothole929.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-425,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::d20232bee405_pothole780.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-426,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::93e3f2789388_pothole616.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-431,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-806,protected_test,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-448,train,pothole,jaygala24_pothole_detection,v1::train::pothole::01b8c73c65c3_pothole766.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-454,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-776,validation,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-455,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::2201de7aeeeb_pothole726.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-459,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::07bb31e5f61f_pothole495.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-469,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::1a957541709a_pothole644.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-473,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-929,train,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-473,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::d6f2b12effcc_pothole923.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-485,train,pothole,jaygala24_pothole_detection,v1::train::pothole::e57649880d18_pothole517.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-487,train,pothole,jaygala24_pothole_detection,v1::train::pothole::49d574378974_pothole237.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-497,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::eb75d1b9a7bb_pothole820.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-498,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::1009ab5360ca_pothole353.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-503,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::f2deab59335b_pothole911.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-511,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-816,validation,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-511,train,pothole,jaygala24_pothole_detection,v1::train::pothole::cdff4597f327_pothole447.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-514,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-795,train,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-515,validation,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-907,train,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-516,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-788,protected_test,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-516,train,pothole,jaygala24_pothole_detection,v1::train::pothole::8f554405e88d_pothole161.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-519,validation,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-688,train,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-522,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-853,protected_test,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-524,train,pothole,jaygala24_pothole_detection,v1::train::pothole::061da31d2204_pothole715.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-528,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::27de3aeacda6_pothole294.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-533,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-895,validation,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-535,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-820,validation,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-538,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-975,train,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-541,train,pothole,jaygala24_pothole_detection,v1::train::pothole::3494921738aa_pothole580.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-548,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::c4a141b5ff7c_pothole193.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-554,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::5c966f37b46e_pothole159.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-556,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-680,protected_test,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-557,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-961,train,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-557,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::6964553d2e02_pothole343.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-558,train,pothole,jaygala24_pothole_detection,v1::train::pothole::3ff3e76a4179_pothole395.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-559,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-927,train,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-559,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::f44f9c189cc1_pothole862.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-560,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::697f57b9021c_pothole583.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-563,validation,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-959,train,pothole,jaygala24_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-567,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::6b9407fef508_pothole385.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-574,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::42db82fe662e_pothole611.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-590,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::a805653888f4_pothole292.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-600,train,pothole,jaygala24_pothole_detection,v1::train::pothole::c551ff83d183_pothole825.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
