source_record_id,source_image_path,source_annotation_path,source_subtype_labels,source_subtype_counts,mapped_object_count,mapped_object_label_counts,road_marking_present,sha256,exact_duplicate_group_id,duplicate_role,selection_rule,candidate_status
226a,data/raw/v2/ceymo/train/extracted/train/images/226a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/226a.xml,RA;SA,RA:1;SA:1,2,road_marking:2,yes,48549cc28b56364155b5681bfa55be4525fe29828dd2c5035ba272a843185f0a,,unique,audited_source_training_record,pre_split_source_candidate
226b,data/raw/v2/ceymo/train/extracted/train/images/226b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/226b.xml,RA;SA,RA:1;SA:1,2,road_marking:2,yes,097d3bba312904d047427c173fad1ec2eda72643531271ecacdd0a3525fc728d,,unique,audited_source_training_record,pre_split_source_candidate
226c,data/raw/v2/ceymo/train/extracted/train/images/226c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/226c.xml,RA;SA,RA:1;SA:1,2,road_marking:2,yes,8e7bffc66abc5a542ffb74d36064435f94f51e1d0910bda0afb273692f71383b,,unique,audited_source_training_record,pre_split_source_candidate
227,data/raw/v2/ceymo/train/extracted/train/images/227.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/227.xml,LA;SA,LA:1;SA:2,3,road_marking:3,yes,4cf8c9b0ea317018ab79917165191e9d0ed4c7bf70ebe0228f9b2a28a3a862f3,,unique,audited_source_training_record,pre_split_source_candidate
227a,data/raw/v2/ceymo/train/extracted/train/images/227a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/227a.xml,SA,SA:2,2,road_marking:2,yes,2801d8ebe482226352d683ce824464cc805c9d45dad0c1d4dda7b833cb905ed8,,unique,audited_source_training_record,pre_split_source_candidate
227b,data/raw/v2/ceymo/train/extracted/train/images/227b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/227b.xml,LA;SA,LA:1;SA:2,3,road_marking:3,yes,517e4f0c7ab070ac8b9a190a03fcebbf339bb81428314be32b82e371b8d11e5e,,unique,audited_source_training_record,pre_split_source_candidate
227c,data/raw/v2/ceymo/train/extracted/train/images/227c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/227c.xml,LA;SA,LA:1;SA:2,3,road_marking:3,yes,f67025094bf7ecb527322493326e136cbaf00c82e17d910a7d39fa06ce011684,,unique,audited_source_training_record,pre_split_source_candidate
228,data/raw/v2/ceymo/train/extracted/train/images/228.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/228.xml,SA,SA:2,2,road_marking:2,yes,e489ae2b9f17bb869eac44b7ba81aecf0babdf7ad96fe6890fc96c3549250736,,unique,audited_source_training_record,pre_split_source_candidate
228a,data/raw/v2/ceymo/train/extracted/train/images/228a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/228a.xml,SA,SA:2,2,road_marking:2,yes,0822885ab8e084192e22b1c3c5a34052d2c3cb6ae59c15312464baf13dab9366,,unique,audited_source_training_record,pre_split_source_candidate
228b,data/raw/v2/ceymo/train/extracted/train/images/228b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/228b.xml,SA,SA:2,2,road_marking:2,yes,2cf17e2dfb5fdc55ca7f92a0185f5315bffb7c8c5fabb8ceb152b2d52c9700c3,,unique,audited_source_training_record,pre_split_source_candidate
228c,data/raw/v2/ceymo/train/extracted/train/images/228c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/228c.xml,LA;SA,LA:1;SA:2,3,road_marking:3,yes,b14e35f0fe7036572c453b075b62bc8f7a75973fad235359cf27d86f5dbc2c50,,unique,audited_source_training_record,pre_split_source_candidate
228d,data/raw/v2/ceymo/train/extracted/train/images/228d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/228d.xml,LA;SA,LA:1;SA:2,3,road_marking:3,yes,7671f9af07397f408920054f5bf876e6f5f850a1b84c7b68681b2188762dad9e,,unique,audited_source_training_record,pre_split_source_candidate
229,data/raw/v2/ceymo/train/extracted/train/images/229.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/229.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,dd17be1265db09d6d1da437dc7d5f38d3d537aff35bb8529a1900bd66027c341,,unique,audited_source_training_record,pre_split_source_candidate
229a,data/raw/v2/ceymo/train/extracted/train/images/229a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/229a.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,1a168169e45fe47dfb67ce9bf8dafd40f2fb6887de3c29f58a98a644295decc1,,unique,audited_source_training_record,pre_split_source_candidate
22a,data/raw/v2/ceymo/train/extracted/train/images/22a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/22a.xml,SA,SA:1,1,road_marking:1,yes,329944efcc47636ca5071c7b076e00a88bf14dad37efde97f66f04b3158c21ff,,unique,audited_source_training_record,pre_split_source_candidate
22b,data/raw/v2/ceymo/train/extracted/train/images/22b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/22b.xml,SA,SA:1,1,road_marking:1,yes,63589cfabf8e54b670e06b1cf82c5ecb77691ce063f3e9fc787712122bc75c1b,,unique,audited_source_training_record,pre_split_source_candidate
22c,data/raw/v2/ceymo/train/extracted/train/images/22c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/22c.xml,SA,SA:1,1,road_marking:1,yes,22fddf59b5a94a0fad1f54a376d54d19acbd7fa1503a24b90fb2844755e53490,,unique,audited_source_training_record,pre_split_source_candidate
22d,data/raw/v2/ceymo/train/extracted/train/images/22d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/22d.xml,SA,SA:1,1,road_marking:1,yes,8d51b2795134f57265f6a9078e32bad2a8df7bdc0b3d19ab7301229ca4f538c5,,unique,audited_source_training_record,pre_split_source_candidate
230,data/raw/v2/ceymo/train/extracted/train/images/230.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/230.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,1b99a5b9532bbcb96baecf7f9003c4d4012227054597ce96adcf0d709fa0b6bd,,unique,audited_source_training_record,pre_split_source_candidate
230a,data/raw/v2/ceymo/train/extracted/train/images/230a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/230a.xml,SA,SA:1,1,road_marking:1,yes,43bed77645c7ea1bb8d891a7bc1e6124588301265fe480a96002551488ac8fc0,,unique,audited_source_training_record,pre_split_source_candidate
230b,data/raw/v2/ceymo/train/extracted/train/images/230b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/230b.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,db8570a6f454da3175190d63a6012bdfeba4a8c04667e6ed6e67a0c3086f9dad,,unique,audited_source_training_record,pre_split_source_candidate
230c,data/raw/v2/ceymo/train/extracted/train/images/230c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/230c.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,74b3733789dcd654d27c7a9d90b3f1a99f945cb230902d2fe64c629e1f46b0f8,,unique,audited_source_training_record,pre_split_source_candidate
231,data/raw/v2/ceymo/train/extracted/train/images/231.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/231.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,1fbc3e1a0b7ca6e9c8389d0238b016917cfb83c7437a561f2cd9433bcafe49a6,,unique,audited_source_training_record,pre_split_source_candidate
232,data/raw/v2/ceymo/train/extracted/train/images/232.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/232.xml,SA,SA:2,2,road_marking:2,yes,ec23b6a819fffedcaf76e1ff6dd78bc53578d0d3ffc40e45de0b574c22e69708,,unique,audited_source_training_record,pre_split_source_candidate
234,data/raw/v2/ceymo/train/extracted/train/images/234.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/234.xml,SA;SLA,SA:1;SLA:1,2,road_marking:2,yes,bd90ed414928dc0b80732f6159b7b050801ea4a612a99db4a82bfcd33dd4a89b,,unique,audited_source_training_record,pre_split_source_candidate
234a,data/raw/v2/ceymo/train/extracted/train/images/234a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/234a.xml,SA;SLA,SA:1;SLA:1,2,road_marking:2,yes,93b4ec0b2dd19e5aed313aedca9107ccd3a8893ad451d11cff843dce456ee1be,,unique,audited_source_training_record,pre_split_source_candidate
234b,data/raw/v2/ceymo/train/extracted/train/images/234b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/234b.xml,SA;SLA,SA:1;SLA:1,2,road_marking:2,yes,eb090343abd11e051f23993908b9f35a596634c883e117bd64ba92d2598fedbc,,unique,audited_source_training_record,pre_split_source_candidate
234c,data/raw/v2/ceymo/train/extracted/train/images/234c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/234c.xml,SA;SLA,SA:1;SLA:1,2,road_marking:2,yes,63137e48ffd560a25e78a5e7863787e7a6c00cbb083a1cab6a19dcb77e2b8e2b,,unique,audited_source_training_record,pre_split_source_candidate
234d,data/raw/v2/ceymo/train/extracted/train/images/234d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/234d.xml,SA;SLA,SA:1;SLA:1,2,road_marking:2,yes,9dd8e0ce82c419b8e3d620bec85d735b1c97ddbdb8efa471c9cd909d8d3989b9,,unique,audited_source_training_record,pre_split_source_candidate
235,data/raw/v2/ceymo/train/extracted/train/images/235.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/235.xml,SA;SLA,SA:1;SLA:1,2,road_marking:2,yes,85fea956776bef8bae59422778c11e1203c3db3b89d92bb4b7dc2a3ba4be6423,,unique,audited_source_training_record,pre_split_source_candidate
235a,data/raw/v2/ceymo/train/extracted/train/images/235a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/235a.xml,SLA,SLA:1,1,road_marking:1,yes,b4517c03ce4e08c35a48756cc3cd6360ea4e90cd6566cefb3a8db6be9c3fee74,,unique,audited_source_training_record,pre_split_source_candidate
235b,data/raw/v2/ceymo/train/extracted/train/images/235b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/235b.xml,SA;SLA,SA:1;SLA:1,2,road_marking:2,yes,5fdfad5511488465eaa6e1101ac9860e4f861b9f1d21340c709b45b0a06346d5,,unique,audited_source_training_record,pre_split_source_candidate
235c,data/raw/v2/ceymo/train/extracted/train/images/235c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/235c.xml,SA;SLA,SA:1;SLA:1,2,road_marking:2,yes,b67bb9a70417863ae61297bb8f67c471442e6fb7bb9b8ffe2297b11d589fd845,,unique,audited_source_training_record,pre_split_source_candidate
235d,data/raw/v2/ceymo/train/extracted/train/images/235d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/235d.xml,SA;SLA,SA:1;SLA:1,2,road_marking:2,yes,6562bbe42b8f9fa7ea7043c972759cce3b777aeefbb2bac9f18768095462def8,,unique,audited_source_training_record,pre_split_source_candidate
236,data/raw/v2/ceymo/train/extracted/train/images/236.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/236.xml,SL,SL:3,3,road_marking:3,yes,dc81991fa1bdb189c17f45e612a863695889de61cdaa1037e5f4ef168c575965,,unique,audited_source_training_record,pre_split_source_candidate
236a,data/raw/v2/ceymo/train/extracted/train/images/236a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/236a.xml,SL,SL:3,3,road_marking:3,yes,9b023a6afb000d34b5a8e705f3e5e46e72331da7ff20a7b6638746cf722ba197,,unique,audited_source_training_record,pre_split_source_candidate
236b,data/raw/v2/ceymo/train/extracted/train/images/236b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/236b.xml,SL,SL:3,3,road_marking:3,yes,555b3bfb2fefcc6a21a0ec51f6a20311c6b56a1c6e77e87c8c0af83715a1e204,,unique,audited_source_training_record,pre_split_source_candidate
236c,data/raw/v2/ceymo/train/extracted/train/images/236c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/236c.xml,SL,SL:3,3,road_marking:3,yes,9887f876ecc8086f2b8a4758a282a97c74743db3bc8dbd8565fc4dc3621568ed,,unique,audited_source_training_record,pre_split_source_candidate
236d,data/raw/v2/ceymo/train/extracted/train/images/236d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/236d.xml,SL,SL:3,3,road_marking:3,yes,6750f13758eba17653926b172828ab1e642a1c5753c770a90109154c11591bc9,,unique,audited_source_training_record,pre_split_source_candidate
237,data/raw/v2/ceymo/train/extracted/train/images/237.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/237.xml,LA;RA,LA:2;RA:1,3,road_marking:3,yes,697c2856678b0d23c4c77eb7febeb0a982d049ed728ab8c0cdf1f0ffa482da73,,unique,audited_source_training_record,pre_split_source_candidate
237a,data/raw/v2/ceymo/train/extracted/train/images/237a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/237a.xml,LA,LA:2,2,road_marking:2,yes,21224814e9dfc630ba716926ffb44e7f0f228def0da13619a39e1b56a940dc8b,,unique,audited_source_training_record,pre_split_source_candidate
237b,data/raw/v2/ceymo/train/extracted/train/images/237b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/237b.xml,LA,LA:2,2,road_marking:2,yes,1e386041d23a1502f83fdde16ce7ef10a6d33889cc92d7edffe6d46f9c2f4eb7,,unique,audited_source_training_record,pre_split_source_candidate
238,data/raw/v2/ceymo/train/extracted/train/images/238.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/238.xml,LA;RA,LA:1;RA:1,2,road_marking:2,yes,76c65d6a347d8a69aef1cb1d4516ced8b73935225c154b805008a8984f9ba34c,,unique,audited_source_training_record,pre_split_source_candidate
238a,data/raw/v2/ceymo/train/extracted/train/images/238a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/238a.xml,LA,LA:1,1,road_marking:1,yes,89043a5d96e6a3e275e7ba49bcfc0a5bc1ab266e3cd977986c54970f1a324d18,,unique,audited_source_training_record,pre_split_source_candidate
238b,data/raw/v2/ceymo/train/extracted/train/images/238b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/238b.xml,LA;RA,LA:1;RA:1,2,road_marking:2,yes,7c28d1442bda39e44c8a8b28c67831aa8307c4a0cb90021861d98604297720ad,,unique,audited_source_training_record,pre_split_source_candidate
239,data/raw/v2/ceymo/train/extracted/train/images/239.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/239.xml,RA;SA,RA:1;SA:1,2,road_marking:2,yes,7ff29b0c954b0a90ad8ed5c23de0bb0bdf8551a07cb52c3dc5a1ba20ef32241e,,unique,audited_source_training_record,pre_split_source_candidate
239a,data/raw/v2/ceymo/train/extracted/train/images/239a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/239a.xml,RA,RA:1,1,road_marking:1,yes,2eed9bcd7980106fd20718a6ba8173bef4b61aca85d7b43957c3873db132dd0f,,unique,audited_source_training_record,pre_split_source_candidate
239b,data/raw/v2/ceymo/train/extracted/train/images/239b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/239b.xml,RA;SA,RA:2;SA:1,3,road_marking:3,yes,184fe047ae4b330aa067fce592f0d5c1064920ac805c9aaf6a5885cde748f017,,unique,audited_source_training_record,pre_split_source_candidate
239c,data/raw/v2/ceymo/train/extracted/train/images/239c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/239c.xml,RA;SA,RA:1;SA:1,2,road_marking:2,yes,ccf2b65c7aabca328afe913ccb78ecc6398434b1883f4cfbfd25b085b96d0448,,unique,audited_source_training_record,pre_split_source_candidate
24,data/raw/v2/ceymo/train/extracted/train/images/24.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/24.xml,BL;SA,BL:1;SA:1,2,road_marking:2,yes,2565c3ce006c7910ccf05cfcc8caefd6192fdc15d818661e770c779173061ed3,,unique,audited_source_training_record,pre_split_source_candidate
246,data/raw/v2/ceymo/train/extracted/train/images/246.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/246.xml,RA;SRA,RA:1;SRA:1,2,road_marking:2,yes,69c9792e69a29de6226eb6a59c8029db264f8659b862d02321d8b36e19bab89e,,unique,audited_source_training_record,pre_split_source_candidate
246a,data/raw/v2/ceymo/train/extracted/train/images/246a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/246a.xml,SRA,SRA:1,1,road_marking:1,yes,71f8d016e65fc38f2a26259d261f25f996b6e3af4feef517d77263769cfc9ad5,,unique,audited_source_training_record,pre_split_source_candidate
246b,data/raw/v2/ceymo/train/extracted/train/images/246b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/246b.xml,SRA,SRA:1,1,road_marking:1,yes,e81dd7afad719f14da44cd879c378a5b6cf642beca83c5c38169d13c3a41ef48,,unique,audited_source_training_record,pre_split_source_candidate
24a,data/raw/v2/ceymo/train/extracted/train/images/24a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/24a.xml,BL;SA,BL:1;SA:1,2,road_marking:2,yes,5d93cfe5061525eb9c382de3285cfca8d7a03c43e9d7e41a0d2b7a6d5b88ea52,,unique,audited_source_training_record,pre_split_source_candidate
24b,data/raw/v2/ceymo/train/extracted/train/images/24b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/24b.xml,BL,BL:1,1,road_marking:1,yes,756a90f7f576b7defafe1ce803073de1f7494fb00826221ce5c24ff2b352fb93,,unique,audited_source_training_record,pre_split_source_candidate
25,data/raw/v2/ceymo/train/extracted/train/images/25.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/25.xml,PC,PC:1,1,road_marking:1,yes,5b73d17b8d03725ad7c9a0f5d2602098274a47ae5dedcd9d55a8522c570127b7,,unique,audited_source_training_record,pre_split_source_candidate
250,data/raw/v2/ceymo/train/extracted/train/images/250.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/250.xml,CL,CL:1,1,road_marking:1,yes,2bc072bf1e213dfedf847374748b8483e6da7631797831c9547f0bcbcc2bf49c,,unique,audited_source_training_record,pre_split_source_candidate
250a,data/raw/v2/ceymo/train/extracted/train/images/250a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/250a.xml,CL,CL:1,1,road_marking:1,yes,7f18ec4a73d18174609fa4b73c335e54cc74f3eb2f6a3f52396b3bc10952d7de,,unique,audited_source_training_record,pre_split_source_candidate
250b,data/raw/v2/ceymo/train/extracted/train/images/250b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/250b.xml,CL,CL:1,1,road_marking:1,yes,6d1d33c739a2fa37f92ef89327030382c8de4a0db3c00d9c7cdc73b55b2a43ac,,unique,audited_source_training_record,pre_split_source_candidate
250c,data/raw/v2/ceymo/train/extracted/train/images/250c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/250c.xml,CL,CL:1,1,road_marking:1,yes,0b7cb7660a5ca7a568941e9ca8a7d414eb3a06a963130760a955de4941dbf183,,unique,audited_source_training_record,pre_split_source_candidate
250d,data/raw/v2/ceymo/train/extracted/train/images/250d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/250d.xml,CL,CL:1,1,road_marking:1,yes,85cdc6ebe6a18dad6826c23a7e68da5900a64279d884732720c108574330ee40,,unique,audited_source_training_record,pre_split_source_candidate
253,data/raw/v2/ceymo/train/extracted/train/images/253.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/253.xml,CL,CL:1,1,road_marking:1,yes,7ff435c97701ea498dc2cbb379a3f146a0081fd6e17fa0c6e2af6cc902ab1e07,,unique,audited_source_training_record,pre_split_source_candidate
253a,data/raw/v2/ceymo/train/extracted/train/images/253a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/253a.xml,CL,CL:1,1,road_marking:1,yes,ea6c9014c06864c843da664efeb0265fadb13a3523b46f5705ab96fe961ad6c6,,unique,audited_source_training_record,pre_split_source_candidate
253b,data/raw/v2/ceymo/train/extracted/train/images/253b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/253b.xml,CL,CL:1,1,road_marking:1,yes,bd8df12a90fbb26210abe82727c52080a8af608bc970cc5217e4d5218ed1776d,,unique,audited_source_training_record,pre_split_source_candidate
253c,data/raw/v2/ceymo/train/extracted/train/images/253c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/253c.xml,CL,CL:1,1,road_marking:1,yes,e3305e8021f16099f8976730e4015a31f967d485d825480ff9ddf526da2374d9,,unique,audited_source_training_record,pre_split_source_candidate
253d,data/raw/v2/ceymo/train/extracted/train/images/253d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/253d.xml,CL,CL:1,1,road_marking:1,yes,da056d7350a69e1804f1bd9b66e5d5ba2e85e3179c132c2e5666dd5925e3b958,,unique,audited_source_training_record,pre_split_source_candidate
255,data/raw/v2/ceymo/train/extracted/train/images/255.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/255.xml,CL,CL:1,1,road_marking:1,yes,2c0220ac56f6f6f0eecdd7d741daa3a41aec6a52046f485c7dd6f44f17060a83,,unique,audited_source_training_record,pre_split_source_candidate
255a,data/raw/v2/ceymo/train/extracted/train/images/255a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/255a.xml,CL,CL:1,1,road_marking:1,yes,c576f6d83bcfdcd5854e658a9e5546191447e7d596b0e527bb16be99e308f321,,unique,audited_source_training_record,pre_split_source_candidate
