candidate_id,class_label,source_dataset,source_split,source_image_id,split_group_id,region,source_image_path,materialized_image_path,target_box_xywh,crop_box_xyxy,target_box_in_crop_xywh,crop_width,crop_height,training_status,evidence_status,output_sha256
svrdd::train::09002200121707101620081682I_1295232500_481258200::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121707101620081682I_1295232500_481258200,svrdd::train::09002200121707101620081682I_1295232500_481258200,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101620081682I_1295232500_481258200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_ec1aacaea5e24f0d09fa6ed8.jpg,"333.000,818.000,49.000,130.000","195,699,520,1024","138.000,119.000,49.000,130.000",325,325,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,73c2b050e8b066d33ef82f363a1a74ef2217f8baee8f571ce98bc67cbc92d3ea
svrdd::train::09002200121707101620251782I_1295233300_481237900::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121707101620251782I_1295233300_481237900,svrdd::train::09002200121707101620251782I_1295233300_481237900,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101620251782I_1295233300_481237900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_884f2bb0e998ceee0a270139.jpg,"333.000,695.000,499.000,35.000","0,0,1024,1024","333.000,695.000,499.000,35.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,4408c31f31719e1537035c06d835c1237e67c9d011df74a4109828404a81322a
svrdd::train::09002200121707101620408372I_1295234000_481224000::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121707101620408372I_1295234000_481224000,svrdd::train::09002200121707101620408372I_1295234000_481224000,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101620408372I_1295234000_481224000.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_650d304a8ca511c8605e28c6.jpg,"153.000,916.000,149.000,39.999","42,652,414,1024","111.000,264.000,149.000,39.999",372,372,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,1b7b8c87c8ac5f81f075e42b8395de9bb8dc462e63ff5eca5b7be042dd761cfc
svrdd::train::09002200121707101620408372I_1295234000_481224000::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121707101620408372I_1295234000_481224000,svrdd::train::09002200121707101620408372I_1295234000_481224000,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101620408372I_1295234000_481224000.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_9cfdb3ca9f99d9e8f5821aaa.jpg,"597.000,605.000,141.000,145.000","486,496,848,858","111.000,109.000,141.000,145.000",362,362,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,9bb51b53f353bb8d624e7e718774bc9c0279100b71fd87314cc25c5da334fe19
svrdd::train::09002200121707101620408372I_1295234000_481224000::repaired_road::002,repaired_road,SVRDD_YOLO,train,09002200121707101620408372I_1295234000_481224000,svrdd::train::09002200121707101620408372I_1295234000_481224000,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101620408372I_1295234000_481224000.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_47a17e7c6d018139124b599a.jpg,"385.000,744.999,639.000,197.000","0,0,1024,1024","385.000,744.999,639.000,197.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,9e9c177589917e4411cfc3f08fe683f302f3c5a42e747b8b75b12392790ca9e5
svrdd::train::09002200121707101620560522I_1295234700_481203200::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121707101620560522I_1295234700_481203200,svrdd::train::09002200121707101620560522I_1295234700_481203200,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101620560522I_1295234700_481203200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_aa0afacdda67cd35df3c0ec0.jpg,"180.000,730.000,830.000,91.000","0,0,1024,1024","180.000,730.000,830.000,91.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,a8460a5e80a0068d70482fcd3ed53aee44c7fe1628c610397578b164aa717a4a
svrdd::train::09002200121707101638130622I_1295239100_481132900::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121707101638130622I_1295239100_481132900,svrdd::train::09002200121707101638130622I_1295239100_481132900,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101638130622I_1295239100_481132900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_34b282d6964a49dcdb299e27.jpg,"615.000,588.000,115.000,65.000","528,476,816,764","87.000,112.000,115.000,65.000",288,288,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,0861b23e43121ed969439d0d81ed0c4f8111ea7a37abd09c2a5cd2a7fa19c2d1
svrdd::train::09002200121707101638130622I_1295239100_481132900::repaired_road::002,repaired_road,SVRDD_YOLO,train,09002200121707101638130622I_1295239100_481132900,svrdd::train::09002200121707101638130622I_1295239100_481132900,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101638130622I_1295239100_481132900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_77c3b090d293389ce58c71bb.jpg,"329.000,653.000,402.000,31.000","19,19,1024,1024","310.000,634.000,402.000,31.000",1005,1005,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,3cbe7791a208e2ddddd1aa79ed7735e1a72ad963b9a80ffe62ee931f0e973cd9
svrdd::train::09002200121707101638267572I_1295237800_481162600::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121707101638267572I_1295237800_481162600,svrdd::train::09002200121707101638267572I_1295237800_481162600,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101638267572I_1295237800_481162600.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_726d3744dc7bb0d92d4a1681.jpg,"79.001,654.000,839.999,65.000","0,0,1024,1024","79.001,654.000,839.999,65.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,e259fff6e1afd2bbee561def45d399815f96d84ebc470c174fe30fe6170736f4
svrdd::train::09002200121707101638267572I_1295237800_481162600::repaired_road::002,repaired_road,SVRDD_YOLO,train,09002200121707101638267572I_1295237800_481162600,svrdd::train::09002200121707101638267572I_1295237800_481162600,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101638267572I_1295237800_481162600.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_27668a95966f9fe93951dc06.jpg,"435.000,579.000,28.000,36.000","385,533,513,661","50.000,46.000,28.000,36.000",128,128,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,a945bfce97b304012e9626cd69b528760350ef71bcd4db815030b4b31e014bca
svrdd::train::09002200121707101638318162I_1295237400_481173000::repaired_road::003,repaired_road,SVRDD_YOLO,train,09002200121707101638318162I_1295237400_481173000,svrdd::train::09002200121707101638318162I_1295237400_481173000,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101638318162I_1295237400_481173000.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_ae69a26fbda87cc8c2cecbf3.jpg,"944.001,790.000,80.000,46.000","824,713,1024,913","120.001,77.000,80.000,46.000",200,200,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,50e0d4e9bfadea3907aca31001ff5c323c748fac7af48cd5b2e6142e4e4049eb
svrdd::train::09002200121707101638367392I_1295237000_481182400::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121707101638367392I_1295237000_481182400,svrdd::train::09002200121707101638367392I_1295237000_481182400,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101638367392I_1295237000_481182400.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_f1f3bf33113bd031017e19e2.jpg,"194.000,813.000,516.000,53.000","0,0,1024,1024","194.000,813.000,516.000,53.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,6e185fb468f75b0e18417d60234b1e998e66928f48fb4d7b894393706466daba
svrdd::train::09002200121707101638367392I_1295237000_481182400::repaired_road::002,repaired_road,SVRDD_YOLO,train,09002200121707101638367392I_1295237000_481182400,svrdd::train::09002200121707101638367392I_1295237000_481182400,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101638367392I_1295237000_481182400.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_096d8e80a39e946f8cb30c31.jpg,"196.000,711.000,181.000,103.000","60,536,512,988","136.000,175.000,181.000,103.000",452,452,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,33087ec94c07c10d98bbd3afac2b75f85fef0bf539e8425d22600b220fc6c618
svrdd::train::09002200121707101639120722I_1295234700_481246900::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121707101639120722I_1295234700_481246900,svrdd::train::09002200121707101639120722I_1295234700_481246900,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101639120722I_1295234700_481246900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_d016517517a1efa610a48184.jpg,"1.000,861.001,229.000,118.000","0,452,572,1024","1.000,409.001,229.000,118.000",572,572,retain_human_approved_candidate,human_reviewed_approved,8b0862c7892afb750eaf909c1b56429cff12106799236b9deca37e81751e45a7
svrdd::train::09002200121707101639120722I_1295234700_481246900::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121707101639120722I_1295234700_481246900,svrdd::train::09002200121707101639120722I_1295234700_481246900,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101639120722I_1295234700_481246900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_34f74fd3a3a6512c7b7cb3b3.jpg,"228.000,585.000,117.000,61.000","140,470,432,762","88.000,115.000,117.000,61.000",292,292,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,95566b950795179b60f32258c5f151da8e44bb4cfe2d550cc3e2458e80903e5a
svrdd::train::09002200121707101639120722I_1295234700_481246900::repaired_road::002,repaired_road,SVRDD_YOLO,train,09002200121707101639120722I_1295234700_481246900,svrdd::train::09002200121707101639120722I_1295234700_481246900,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101639120722I_1295234700_481246900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_a0865df434b4fc817c13f7f7.jpg,"522.000,656.000,80.000,278.000","214,329,909,1024","308.000,327.000,80.000,278.000",695,695,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,4e355520beec28f683c55aa032a0c6e1b2a964f1c6ec2bee9c8a7bc77fb593c6
svrdd::train::09002200121707101639431122I_1295234900_481306600::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121707101639431122I_1295234900_481306600,svrdd::train::09002200121707101639431122I_1295234900_481306600,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101639431122I_1295234900_481306600.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_997734a1a1fabb0b727fb53a.jpg,"1.000,720.000,911.000,103.000","0,0,1024,1024","1.000,720.000,911.000,103.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,ca057f5406e5ed53b250442f823290e238aee4c6e452b4ef1b0d3c07e131b00b
svrdd::train::09002200121707101639431122I_1295234900_481306600::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121707101639431122I_1295234900_481306600,svrdd::train::09002200121707101639431122I_1295234900_481306600,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101639431122I_1295234900_481306600.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_603d9430e9ceed7598546d77.jpg,"318.000,582.000,58.000,44.000","274,532,419,677","44.000,50.000,58.000,44.000",145,145,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,1e74952ba5209aceddda22e3fc4801c7a4005720f367bbcc25fca2df23d1465c
svrdd::train::09002200121707101640009922I_1295238100_481344000::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121707101640009922I_1295238100_481344000,svrdd::train::09002200121707101640009922I_1295238100_481344000,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101640009922I_1295238100_481344000.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_68603c867606ec0ca81da648.jpg,"0.999,589.000,419.000,400.000","0,0,1024,1024","0.999,589.000,419.000,400.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,9c488cdd7cb7db7879f1b3c11085c88f17b1b1afd668df63c600ececc120567a
svrdd::train::09002200121707101640085352I_1295240000_481359300::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121707101640085352I_1295240000_481359300,svrdd::train::09002200121707101640085352I_1295240000_481359300,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101640085352I_1295240000_481359300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_43c5b208c7c8ca1407027bb8.jpg,"1.000,727.000,814.000,101.000","0,0,1024,1024","1.000,727.000,814.000,101.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,1c89db371b72639b06313fedab03ca9e0442eb0949fb8dbca5ca49ff67f3e3b7
svrdd::train::09002200121707101640085352I_1295240000_481359300::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121707101640085352I_1295240000_481359300,svrdd::train::09002200121707101640085352I_1295240000_481359300,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101640085352I_1295240000_481359300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_a09706853e77e4e863e5e9d9.jpg,"1.000,633.000,176.000,78.000","0,452,440,892","1.000,181.000,176.000,78.000",440,440,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,8a13b9ae776bccc603e01447cace625243f8d79a09f32fd81e1b2a333f0f3e9f
svrdd::train::09002200121707101640085352I_1295240000_481359300::repaired_road::002,repaired_road,SVRDD_YOLO,train,09002200121707101640085352I_1295240000_481359300,svrdd::train::09002200121707101640085352I_1295240000_481359300,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101640085352I_1295240000_481359300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_c58b39f3008a685a47e78e0e.jpg,"1.000,788.000,215.000,142.000","0,486,538,1024","1.000,302.000,215.000,142.000",538,538,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,ad3e83c324c0f12380641e961bc665da159c855aa3228439b46e95d87f94ebab
svrdd::train::09002200121707111016148318T_1295699600_481892500::repaired_road::002,repaired_road,SVRDD_YOLO,train,09002200121707111016148318T_1295699600_481892500,svrdd::train::09002200121707111016148318T_1295699600_481892500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707111016148318T_1295699600_481892500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_891568935a1f8cd2799938b5.jpg,"949.000,938.000,75.000,44.000","836,836,1024,1024","113.000,102.000,75.000,44.000",188,188,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,9e7307f77b690fb033b3e0e3502370b1434f08c26ac75f638c75454ea52b83ba
svrdd::train::09002200121707121305440152M_1296226000_483157400::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121707121305440152M_1296226000_483157400,svrdd::train::09002200121707121305440152M_1296226000_483157400,Dongcheng,data/raw/v2/svrdd/extracted/train/images/Dongcheng/09002200121707121305440152M_1296226000_483157400.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_68b6d0e80730b4987cf9d996.jpg,"1.000,651.000,109.000,45.000","0,538,272,810","1.000,113.000,109.000,45.000",272,272,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,b9bf1ec9a6c248c28444454bf1cba8b9ea3446dbd10d16c5ec44c99ec543e2d7
svrdd::train::09002200121707131401122249S_1294581400_482149300::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121707131401122249S_1294581400_482149300,svrdd::train::09002200121707131401122249S_1294581400_482149300,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707131401122249S_1294581400_482149300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_69325049c69a66e0526af2bd.jpg,"1.000,676.000,321.000,196.000","0,222,802,1024","1.000,454.000,321.000,196.000",802,802,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,332c824acac30e86337b6fc2994119b54db8ef71bf9380b7be5216e412128001
svrdd::train::09002200121707131401122249S_1294581400_482149300::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121707131401122249S_1294581400_482149300,svrdd::train::09002200121707131401122249S_1294581400_482149300,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707131401122249S_1294581400_482149300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_abeda211f7426115464b7d46.jpg,"340.000,804.000,220.000,30.000","175,474,725,1024","165.000,330.000,220.000,30.000",550,550,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,f6b3c2d3f0cfbca7811b3d2b15559f4d771f9f8377e5514300848df633d09537
